iterate,lambda_Q,lambda_L,p_L,lambda_P,p_P,lambda_G,p_G,f,logLik
483,0.031065115257689267,0.08425214466026994,0.05383787867813076,0.06360690889240256,0.9986461987906403,0.5567954367876111,0.9949589608979728,0.9997733083106602,-77193.2410312284
640,0.03454211965129909,25.403907011879433,1.7309527160315862e-4,0.06110421704599352,0.9998406161013308,0.5587107657435577,0.9999855837749133,0.0034402869674964613,-77193.21542644016
533,0.03282860335961566,0.08596054143469918,0.05225805756536066,0.06279066777684815,0.9999999999976331,0.5813397268204661,0.9999999550286944,0.9994649762139065,-77193.19218273922
585,0.03353578061526033,7.526861451485509,6.036271344441876e-4,0.06154136532226283,0.9999997941691094,0.5479155661633243,0.9994168394262132,0.011276319526628496,-77193.16620217367
480,0.03120837288754234,0.08440808837914471,0.05395790576571484,0.06350076030743299,0.9994817049268488,0.5524850534323602,0.9967978755851399,0.9980199593555126,-77193.12153088006
486,0.03100586596295195,0.08529373810204412,0.05429455489124942,0.06342959916737403,0.9997940644575795,0.5473247779736462,0.9958732204104872,0.999979857381722,-77193.10773236492
501,0.03090504116522648,0.09907304011453198,0.04764126655423004,0.06393196682679808,0.9999999999924635,0.5967431124487331,0.9965782188637373,0.8604564567914462,-77193.09338110479
580,0.033409112348318074,0.08937256671299801,0.05007526378542633,0.06062870506929448,0.9999943116406073,0.5590097464352201,0.9999983497726777,0.9999998597536991,-77193.0271692342
542,0.03280437129982145,10.10767213439035,4.385326660691576e-4,0.06130420815877692,0.9999710648603876,0.5919154830730975,0.9999999754390974,0.008040697056986896,-77193.02667363932
474,0.030653767388930973,0.08362926175746739,0.053300604390639175,0.06763208636974793,0.9996375496159158,0.580294887176504,0.9984281053694243,0.9999974876638406,-77193.02039486443
576,0.033216624806111386,0.08873676412839004,0.05070577679529512,0.06133973941143368,0.9999999927614308,0.5414145221061613,0.9999954331673985,0.9998178207721015,-77192.97326751528
507,0.031400886134127205,0.08566776028523868,0.052444284289747505,0.06271392019028131,0.9999923761479814,0.641967786455579,0.9980604416195729,0.9999988969882296,-77192.97324202558
614,0.03396429798960106,0.09043936657988788,0.049355826132363355,0.06175909923572803,0.9999603833850125,0.5029535938759946,0.9999999995726372,0.9999750474270005,-77192.97056538689
414,0.029295260056953012,0.24388127139871912,0.01959746023185992,0.06700023442735982,0.999042314161379,0.5537840273639717,0.9795894034875697,0.3205949431809075,-77192.95571870227
408,0.028890773424103438,0.8041820805235717,0.0059555822435779044,0.06640382283919631,0.9972102798328978,0.5631051966404493,0.9789121756050768,0.09519872088450097,-77192.89971573865
455,0.03006071184901398,0.08227998900906175,0.05600792680530166,0.0637131918318076,0.9999959030621449,0.6058880990663689,0.9924838398262636,0.999705724015462,-77192.89346185455
549,0.03301811081459207,5.403034461470089,8.303819292030285e-4,0.06103210065691406,0.9999999999274383,0.5847240574911661,0.9999821302930849,0.01535924006167981,-77192.87706227975
581,0.033352685640998934,0.08948839600918201,0.05017647317272072,0.060755792071641015,0.999994597833076,0.5591462885147817,0.9999999100586675,0.9992082927894683,-77192.8517168548
594,0.03383399620352308,0.0897690148364879,0.05029565331463395,0.06280210119130765,0.9999999544150666,0.5219681164726129,0.9999999795061979,0.9957687369822598,-77192.83921603471
516,0.03205574676940905,0.09842184301810816,0.04596573917044924,0.0609052599992785,0.9999837218870649,0.6468103695722196,0.9985302884026231,0.8626749433148775,-77192.82128962727
465,0.030137640687629932,0.08347281099904676,0.05594014184843978,0.06459273698950138,0.9999754101532892,0.5701344112241867,0.9931575923253321,0.9999999452031472,-77192.72020026177
553,0.033244253066791976,1.518873592096877,0.002953111626757987,0.06138221732857337,0.9999867391197019,0.5822163598899581,0.999996492538882,0.05493721849842159,-77192.67893820946
409,0.028927860382143487,1.432861819188652,0.003291310422990553,0.06691949689569283,0.9972854154938807,0.5656338891066154,0.9781699177767366,0.0532891751864463,-77192.6421965412
667,0.035226829121140994,0.09649534862339523,0.047278066100295627,0.06155683629579127,0.9999995552701402,0.47308798023682164,0.9999999989041927,0.9834196799424234,-77192.6083516802
567,0.03310536310260503,0.08802753774741258,0.05147707555606384,0.06196515833243032,0.9988383116961671,0.5705126039046462,0.9987257108688875,0.9999999999999486,-77192.5977374308
466,0.0302038494059589,22.025390119165237,2.0987742523924185e-4,0.06483314399560915,0.9999999949470002,0.5675923496787707,0.9927575568667925,0.003557049145619991,-77192.584413785
460,0.030082623336373085,0.5022822480364355,0.009156793838901753,0.0652730547071185,0.9999288617769465,0.5710683460969879,0.9922650710649256,0.15542735462012233,-77192.58337014138
617,0.03418022219169309,0.8359163212941301,0.005398316298178433,0.06301523059633432,0.9999849934834547,0.5107496675824705,0.9999490980242516,0.1031702939615911,-77192.58136747609
493,0.030665025226951723,0.09917036470896085,0.0469444761721638,0.06276038395635548,0.9999184108427518,0.5906959354951787,0.9973576446817387,0.8578151323158806,-77192.56718567855
531,0.03311696615958122,0.08899970340644062,0.04895957869248232,0.06234005907261077,0.99981621528715,0.5897674702297533,0.999917634916441,0.9632469412862856,-77192.54044125369
571,0.033011874114960926,0.08810393983941882,0.05074620408686275,0.06223046162434927,0.9996358030201402,0.5492949419647782,0.999896146780798,0.9999998631768255,-77192.48623889066
478,0.030873327433586964,0.08374207833588743,0.05470532503314589,0.06446440663487367,0.9993229778809635,0.5741495665198479,0.9982607999690544,0.9999997076982428,-77192.47102864484
612,0.033896712340406907,0.1501539826470947,0.030193017302204198,0.06302606072913418,0.9999999999918857,0.5097183092344437,0.999931184900648,0.5891083105501251,-77192.4675793736
609,0.03389610218593291,0.0965280895606635,0.04675920576037806,0.062190459568885144,0.9999985228195888,0.5103159287342053,0.9999882956343331,0.9350678392372497,-77192.46157360279
461,0.029975932283200158,22.451443244959425,2.0592251385431488e-4,0.06576970464522063,0.9998345077938336,0.5662256034252259,0.9929775733175301,0.00344850195671633,-77192.4552676388
616,0.034089131459187905,0.09045500955218166,0.04931071846166536,0.062426363420540004,0.9999994205578431,0.5040272721767621,0.9999999624892582,0.9967873008755145,-77192.39787839727
606,0.034095579955719685,0.45497402428575306,0.009926664525789254,0.061654579717728544,0.9999550285473185,0.5350746362639984,0.9999410019761269,0.1913446983809913,-77192.39648949167
547,0.03279057191886026,0.08900137402549735,0.0501188607387195,0.06204765718351735,0.9999971592311933,0.5834673068801393,0.999999979297556,0.9700883301235548,-77192.3899794917
769,0.037736777799307716,0.10950448919157096,0.04167808905352041,0.06160248467417712,0.9989875689094664,0.5581672802542775,0.9946067040152824,0.9721893851918234,-77192.37388137226
573,0.03327305041606039,0.08817540485194332,0.05096173191926765,0.06242193070373972,0.9999001584994727,0.5471500519400352,0.9999223323803594,1.0000000000003624,-77192.3721200837
559,0.033165643208402325,32.80184145746159,1.374407426160931e-4,0.061051799414721324,0.9999945573042524,0.5886037613362088,0.9990490992263865,0.0025627988635325716,-77192.32219204586
628,0.034909564751133604,39.06547284236094,1.1556179059916594e-4,0.061586612142963806,0.9989927814923223,0.5557493455968194,0.9999993597401293,0.002235267523732496,-77192.3198764804
622,0.03417644880488351,0.6965882083642272,0.006343787973867181,0.062408117987515416,0.9999282591541719,0.5374429373392107,0.9997525409328654,0.12485346114208838,-77192.31491570332
603,0.03404086160484864,0.6280336189499701,0.007205610076977973,0.06243670600720548,0.999999586313428,0.5421571357140376,0.9997557026249139,0.13751373912222922,-77192.29589963822
560,0.0331956275265314,22.282253504333884,2.0074846084451383e-4,0.061245946907610475,0.9999980903509023,0.585968334761591,0.9990814130173048,0.003775394288968358,-77192.28737254329
591,0.03376143341024954,0.08968495858592389,0.050362121044543004,0.06236630922010778,0.9999995648822282,0.5412187941975425,0.9999975384221186,0.9998072107260871,-77192.27877050832
607,0.03391116590271639,9.791139075485665,4.602185881499917e-4,0.06175608011814809,0.9999296842541194,0.5260011301157196,0.9999758645913008,0.008806693419595795,-77192.27724385417
457,0.030127307328206936,0.0820035912721135,0.056126972051693265,0.06486227736524086,0.9999794313370169,0.606566132648746,0.9919056198809855,0.9986645476694681,-77192.26681954291
527,0.032785060891934455,0.10132575606021713,0.043812696964764045,0.06130096085315864,0.9999778008541841,0.6293597640875004,0.9986420128689483,0.8417361162031789,-77192.24614684563
526,0.03250324383379785,2.1924019994040918,0.0020549429503916375,0.06149770275063852,0.9998932523499731,0.63851652354904,0.9992059691913253,0.03734400757293474,-77192.23963589067
599,0.03422829970323093,0.08953729959368606,0.05016774298850878,0.06338675429064083,0.9999999989600665,0.541304793149976,0.9998876275225634,0.9999195966208123,-77192.22754025651
458,0.030082187142687452,1.7304277511876485,0.0026519216855587775,0.06550323687249374,0.9999929542334173,0.5896174254349412,0.9930286413643044,0.04464438840066847,-77192.22497096792
509,0.03166371914910154,0.08535925983530884,0.053299315253920496,0.061638077824960065,0.9999733324278595,0.6548328531071682,0.9982394317764106,0.9999929866431331,-77192.21936922864
570,0.03299968459077912,0.08794264717670708,0.051221434856450636,0.0624799268991874,0.999262937838999,0.5558037412546817,0.9998629772968965,0.9999443937358301,-77192.18389347378
518,0.032092731084753225,0.7112401294247191,0.006330168578757926,0.061629818291741044,0.9997933088623223,0.6417535818890205,0.9988924330242268,0.11468663707590981,-77192.17310511938
511,0.03165128696621427,0.08513426136228033,0.053447051010250844,0.06191953224245318,0.9999988571508831,0.6622830874047513,0.9989221315238442,0.999985501038268,-77192.12741886114
433,0.0299672774753064,0.09216341446283169,0.04966233507756079,0.06749664513725716,0.9999159880195292,0.5668022368385471,0.9921092010357436,0.8662052829767646,-77192.09840283531
491,0.030580016527674444,0.08479279020618762,0.054280206326555384,0.0645289666347897,0.9998978088341753,0.573569957887124,0.9978811890752275,0.9999999999770606,-77192.08245350112
646,0.034813209695578246,6.9798629438021855,6.55787828123621e-4,0.06321969361017142,0.9998436411391353,0.5625394749046582,0.9999701193801439,0.012632806994839518,-77192.07327174579
587,0.0338497333711222,0.7274930991765958,0.006211621366267756,0.06282774099983321,0.9999691668911584,0.5500091609852201,0.9998774379234948,0.1177178112859877,-77192.07210565152
593,0.03381483419700085,1.3545398599533962,0.00326539355729572,0.06323686381229864,0.9999993792878363,0.5246878571433957,0.9999387574860313,0.06312923014357467,-77192.06707117445
554,0.03324820419363911,0.09226445366504185,0.04876488029210818,0.062185424449541706,0.9999998386172275,0.5921051341786775,0.9999997368110118,0.9497967046667669,-77192.04435227311
495,0.030486334106339313,0.08598420729772675,0.05533510791321744,0.06529538349998214,0.9999623886723843,0.5869966817131899,0.9962532820156818,0.999999999999512,-77192.02318790251
528,0.03295147432618131,0.08720502184482318,0.05078479348552494,0.06201368203556859,0.9999994657894279,0.6216395552387328,0.9994687271248427,0.9816782382954473,-77192.01583585452
605,0.033915889115358346,0.3997670759648897,0.011339468847736966,0.062293944481651625,0.9999996368589578,0.5443878309720506,0.9999600839853752,0.21750901424082203,-77192.01492495487
572,0.03298556819251054,0.09193795411496894,0.04889928802426038,0.06290704216289734,0.9996385702535926,0.5460239278996144,0.9999953877723338,0.9564606775816555,-77191.970237174
530,0.03321065000829436,0.08610284324623603,0.051098294584588255,0.06199429617907771,0.9997930724680907,0.6091188895315375,0.9997503130168779,0.9994768690770199,-77191.94103752494
623,0.034302928698019985,0.20890167447245514,0.02137618869803084,0.06188886898832077,0.9998165679628706,0.5355898070425467,0.999986896135271,0.4207778971064822,-77191.93919023273
597,0.034174513717249465,0.1391726938038745,0.0314582193483472,0.0632027064942328,0.9999997610112666,0.5355385957297945,0.9998878548281088,0.6314018174410037,-77191.92929602345
631,0.034875205211003485,1.2523234363132354,0.0035361462467450623,0.06081933878623427,0.999308803755546,0.5534913285705774,0.9999308503766471,0.06966836833988982,-77191.91613755215
536,0.032946458208814894,0.09021611442306353,0.04857489214979411,0.06358339879145683,0.9999999997926508,0.578089080379769,0.9999967117516508,0.9542244097772681,-77191.90654701387
557,0.033238893959133216,0.09167564312330488,0.04906669699776386,0.06136084089659217,0.9999967083278019,0.5984854332621075,0.9996892212495113,0.9643118657614866,-77191.89816874938
556,0.03317923983898502,0.10418154317385472,0.04299696065282631,0.061247655789281624,0.9999999988662357,0.6052010664793553,0.9999705586368871,0.8418667567069062,-77191.890888034
566,0.032992255076690825,0.0885721629677061,0.05132379595470374,0.06245463564838193,0.9983872259597196,0.5711136736561965,0.9991600713801692,0.9995094004942354,-77191.86072277762
611,0.03391227533797066,0.09025074527443197,0.04967269402595871,0.06306964996450118,0.9999951008742903,0.5097454196407434,0.9997901202122464,0.999983505509118,-77191.83906593264
568,0.03297991863129343,0.10391494530674869,0.043285137715281405,0.06266148120234294,0.9995265875526064,0.5689482753396646,0.9994914609124168,0.837588103785833,-77191.83109401152
525,0.032407852148930674,3.5919732820888886,0.0012463035536182453,0.062005160750551805,0.9997611498433943,0.6328106189701962,0.9996113189571174,0.022713046391772095,-77191.80916291066
608,0.033855719830019795,0.09112953124352088,0.04914329026643621,0.06310921523301125,0.999999592856668,0.5157370073173936,0.9999531407694888,0.9992766091004252,-77191.79982637944
629,0.03483557901247363,6.089990785042276,7.266384892134218e-4,0.0610300374094169,0.9988236082844401,0.5549472078079737,0.999999821186853,0.014266590727099387,-77191.79345765492
586,0.033765802877971894,0.0897384195159272,0.04960592854226685,0.06236231492237332,0.9999999985168333,0.5512204877016873,0.9990058636446933,0.9999656641915969,-77191.78856373961
665,0.035272125980224923,0.12804422746874414,0.0351027607706475,0.06201265149092614,0.999942700778713,0.48447804170527015,0.9999812219999422,0.7298297841432264,-77191.76375181138
500,0.030828381752033326,0.1094847530938397,0.04250585808324327,0.06381245771203962,0.999959823600049,0.594106264438234,0.996436015047932,0.7741323738749307,-77191.72432225158
658,0.035148265520824375,0.09469571465251277,0.04851658416985811,0.06142459472968787,0.9999999281311664,0.5610049779539972,0.9999989308965361,0.9999999872485376,-77191.72116314918
668,0.03527937341370662,0.10696242941030565,0.0423341824758137,0.062058401560275055,0.9999572071432707,0.4809296010075631,0.9999999356247384,0.8837931375895349,-77191.67540374144
529,0.03298254535366253,0.08575612933228978,0.051454360232577524,0.06255987859983814,0.9998698341098532,0.6118971107039203,0.9995286846440319,0.9999985134156363,-77191.65302788823
564,0.03288077748725047,0.08950278432299569,0.050974643751146784,0.06279750138770886,0.9993155420269408,0.5674128352253394,0.9991468515902677,0.9917219104330455,-77191.65060230161
663,0.03523412666165256,0.10599516234647648,0.04292820250775658,0.06266894717654632,0.9999581030251824,0.4941316343973998,0.9999999999997202,0.8857116054793963,-77191.63900143723
613,0.03384801131168714,0.09125908952445402,0.049330975717109725,0.06315820756349053,0.9999808280448214,0.5106128585091236,0.9999996135822135,0.9954631243512814,-77191.61879609922
469,0.03017323958321745,0.7224120793528412,0.006347118372935401,0.06725908720907146,0.9999811565222851,0.5488922831765557,0.996017404716962,0.11008599781303219,-77191.60644572713
600,0.03433763070246487,0.12782696176360517,0.0346922387773366,0.06257988932393262,0.9999999993367872,0.5448811506619122,0.9998958660453513,0.6892461507037848,-77191.60444152309
662,0.035032956249678907,0.16817420505870326,0.02672011899121549,0.06188689999992,0.9999805759022284,0.5058105259167153,0.9999879758806811,0.5492043795835317,-77191.58856645598
522,0.03225648215068698,1.5913168286673993,0.0028199467968829882,0.0627992146467085,0.9997081941061607,0.6385448057123726,0.9984377557436446,0.05086496910401405,-77191.58153821762
660,0.03504458788209694,0.0944840095137252,0.04801461131315939,0.060755904683966945,0.9999782465175603,0.5325349305127128,0.9999989066136205,0.9999999872753282,-77191.5789911791
661,0.0351274208657573,1.8104049809992249,0.002511635126562019,0.06085157962435809,0.999999787157682,0.5249597058847839,0.9999660380795445,0.050046727104103704,-77191.56456522674
565,0.03298601827311078,0.08875576284990605,0.05129538141329174,0.0628689499164717,0.9987473932246872,0.5693638751514605,0.9993341347380924,0.9999957150477261,-77191.56032285871
638,0.03470763682928682,26.558684507423056,1.6816743804597177e-4,0.061187709116657385,0.999866023398182,0.5609262989839071,0.9999392534715883,0.0032805091039714565,-77191.51243620402
477,0.030897261000316558,0.08377138817340903,0.0542113010936155,0.06583242427064902,0.9998532961303045,0.5653521709631043,0.9984145272225571,1.0000000000007454,-77191.49794834467
535,0.03292772511247389,0.08681600169152322,0.05109296633303178,0.06346873777641507,0.9999973688141229,0.5766509770355379,0.9999999999999993,0.9950344439933061,-77191.47868509017
645,0.03469484814881155,1.3895567543776943,0.003178616612333739,0.06312502189606378,0.9998130687366998,0.54237695826306,0.9999708203515467,0.06355547475695567,-77191.46733082925
475,0.030793993144378817,0.08386401763248799,0.05486553386962946,0.0667570825983575,0.9998513330771397,0.5648389946741327,0.9975188026254918,0.998490373173614,-77191.43372369326
659,0.0351166526209761,0.09474032775111856,0.04791852565142274,0.06068682144116732,0.99983203389464,0.5435667204121135,0.9998701420987276,0.9976061507796834,-77191.41861913618
430,0.029865757709022382,0.08094832327047337,0.056791911501118814,0.06861610500800147,0.999999492567542,0.5447171305032257,0.9885625789558505,0.9999927635330188,-77191.39791627631
649,0.03487449949500355,10.076167982558218,4.3880487283151116e-4,0.06278170785146985,0.999531610225,0.5866477778466708,0.9997607997156379,0.008857172551326987,-77191.39074476117
592,0.03377050073190497,0.0904250847123749,0.04974234152699906,0.06337168468399755,0.9999906493177895,0.5314196360024089,0.9999973613817106,0.9932188741979617,-77191.38417572837
463,0.030081841955024963,0.08303351527624794,0.05572030341174136,0.06658220875281567,0.9998330314104541,0.5708960652973301,0.9928842055786687,0.999997684483205,-77191.37869082541
413,0.02926196814676036,0.3286683265340395,0.01440121376171973,0.06818273582331491,0.9993753085852642,0.5586277402209288,0.9788909860230057,0.23719797171190038,-77191.32408435752
471,0.030383794857871984,0.08385633725575828,0.054062273604173226,0.06814273788494989,0.9997133761935775,0.5565090347516185,0.9979864149784294,0.9962940190034701,-77191.30382627391
621,0.03430134010741241,46.51286862032461,9.575854664648452e-5,0.06279051834323914,0.9999040354861166,0.5325573833947865,0.9997325734506807,0.0018584227072819433,-77191.27855350854
596,0.03405605342327454,22.6368481252299,1.9481374924467125e-4,0.06350843771281178,0.999999992977081,0.5394829581373081,0.9998564205345956,0.0037440206489465855,-77191.19365480533
563,0.033028668334955616,0.08855040567752505,0.05106252962185313,0.06322051621218983,0.9995808664759207,0.5708332843400975,0.9989581487865858,0.9999999487269956,-77191.16868737745
562,0.0331077724639915,0.08846434489136554,0.05087008354617398,0.06286598990147393,0.9999998954185528,0.5822606541194126,0.9994002521598783,0.999999996162394,-77191.1668226376
602,0.03402443014412021,2.6869822007277655,0.0016524545314346086,0.0632580782504093,0.9999986611630367,0.5422322862668362,0.9998622011584234,0.031925821555521955,-77191.12910748301
431,0.029895441568402854,0.08081776988230423,0.056590598446167976,0.0689212784937584,0.9999991065412055,0.5500741700940959,0.9888951681731631,0.9992237500065224,-77191.12383566213
598,0.034119709018634876,1.335057744477994,0.003297492159934486,0.06399493268932817,0.9999989933823277,0.5329326901670657,0.9998039963381438,0.06402670568403918,-77191.10358891952
496,0.03040519501357523,0.08669404431211869,0.054176643509094694,0.06495043726369774,0.9999339565955916,0.590705081606025,0.9963023091428693,0.9954843443414765,-77191.03062353506
462,0.03004876596346086,0.11324898463310551,0.040687921707219826,0.06747088403447012,0.999827193186474,0.56892214257404,0.9922382010591153,0.718684798615455,-77191.02302127545
669,0.035372098767268434,0.09520575766516552,0.04782692949356358,0.0630057625694725,0.999909174477266,0.49477730486229393,0.9999771851911908,0.9999999965488989,-77190.92574418952
470,0.030313163788122485,0.08319252052194488,0.05520599845191936,0.06763054002236309,0.9998724759576332,0.5619058886946496,0.9967148682881218,0.9999999992399948,-77190.79611194534
472,0.030474104986124767,0.09217012782956949,0.04950206651930994,0.06750333295330642,0.9995130607576249,0.568993753687272,0.9986839798036307,0.8963598174181889,-77190.72031000732
644,0.034590796714243886,0.2138863383754926,0.021148017010526494,0.06290167128411459,0.9999696074280925,0.552991050717509,0.9999832572962426,0.41879803186371206,-77190.69994891595
626,0.03454567893146227,0.36922228817916874,0.012139687243630772,0.0630759532719298,0.9998561973396024,0.554637899970926,0.9999997841949175,0.23766185449742194,-77190.67872979138
497,0.03042729439301438,1.7135361348843974,0.0027308366906408704,0.0657434972037688,0.9998501104498463,0.5881019219420145,0.9967104454008704,0.04762748077397705,-77190.65653052791
506,0.0311293513923874,0.08633547351719115,0.053055799573426876,0.06459789729785916,0.9999035994143697,0.6342111575704761,0.9978233549726753,0.9905657598265226,-77190.54299701622
498,0.03084119381610062,25.17925914413955,1.8549394292289076e-4,0.06575953472680497,0.9998525077377434,0.5972407830995636,0.9974712635201052,0.0032295534051556044,-77190.53082587449
505,0.031176635151130824,0.08552789763718432,0.05334859409367776,0.06498361769215917,0.999866622334049,0.6261873417252066,0.9984080314740091,0.99982307354612,-77190.48478570233
499,0.03089444808931675,0.4584504092583452,0.010038480765390536,0.0660255597906987,0.9999614739961021,0.5947258641584702,0.9971340303460403,0.17921705925936518,-77190.47188070537
620,0.03425447321027088,2.5309132091489497,0.0017553003450565391,0.06421535512184967,0.9999504609913754,0.5328860565084822,0.9999799554220318,0.0341734990578413,-77190.45464236473
473,0.030704028161416503,0.08366199546383585,0.05476362716173688,0.06782743089021624,0.9996698004594332,0.5683797615082851,0.9982133303047257,0.9999589105594838,-77190.42024366617
641,0.0345809809426127,28.1187041436824,1.5791641794228906e-4,0.06324933662654388,0.9999372442723088,0.5577395238758692,0.9999993668135182,0.003110119728807857,-77190.37223558193
670,0.03531753966616884,0.09567296543836566,0.04712124665417438,0.0637669779463997,0.9999672137203214,0.4906059613891425,0.9999751810609582,0.9991543062161319,-77190.32424747801
759,0.03733793161993437,0.20757697095089644,0.022418682961877805,0.061768683189023184,0.9998963546570783,0.554236963778534,0.9890114036088482,0.5017727869890645,-77190.3034889491
657,0.03511898553505863,0.10260916022627492,0.04416812086434434,0.061862112288454486,0.9999997348779485,0.5615383076271463,0.9999273984975517,0.9166511613272923,-77190.24940079707
647,0.034834594613682116,1.5722864031329424,0.0028455270824303386,0.06289479770599068,0.9997504083828339,0.5639637493650788,0.9999032541329144,0.05682998642633028,-77190.07177605608
671,0.035362571718057755,0.10141826245392145,0.04435877880400364,0.06430436516001645,0.9999988522854866,0.4968437078955779,0.9999439393588923,0.9409169589187841,-77189.92313675315
656,0.03506143965512124,0.09773970023044837,0.0458806734594646,0.06274557631970011,0.9999982341637964,0.562095657003682,0.9999998990997017,0.9624185545936412,-77189.83074440794
504,0.031180755483878702,0.08556537441476862,0.05371183115361154,0.06609594286123383,0.999950173509983,0.6211291854055179,0.9985889599599187,0.9999999995121314,-77189.80710474784
672,0.035342212474003036,0.09548601040529049,0.04778109425824,0.06465680013492103,0.9999999999944653,0.5015947003381285,0.9999996233734991,0.999999568751143,-77189.65077640236
655,0.03509821475766826,0.09492228573914707,0.04712479046816568,0.06347816609955856,0.9999841665173866,0.565502388727378,0.999999999663794,0.9976071843813451,-77189.6363895743
651,0.03519601903027055,4.763015959874302,9.3612565455461e-4,0.0627656254231633,0.9998159259174153,0.6040387222206106,0.9997392931612653,0.018779059622449384,-77189.15829099457
673,0.03520667434304696,0.556398514809521,0.008134482781104617,0.06566902291457444,0.99999171015387045,0.5011812698072032,0.9999312119364308,0.16522747622157408,-77188.8497712899
904,0.03780100556885041,0.2892123859242484,0.016190890802776137,0.06688215999344653,0.9999985699983573,0.574458307463818,0.9959677412776624,0.3744125933182854,-77188.79268639593
767,0.03789791286180651,0.1069953124726551,0.043242848087635184,0.06132154409378087,0.9995743008571462,0.5634156522077305,0.9934905029938563,0.9982766085015151,-77188.78560520145
650,0.03504664537897143,0.969505288961179,0.00460928553483853,0.06390655407132166,0.9998011823260007,0.5965463896858672,0.9997591762738622,0.09255194550729577,-77188.63360563733
675,0.03514929430551079,0.0962909626022295,0.046837499026920144,0.06722995969337915,0.9999577623562117,0.5048995940966504,0.9999177478218122,0.9999375917663387,-77188.58544805128
654,0.035272777532039425,0.09450494445661574,0.04754732321501976,0.06399599427640251,0.9998797974084044,0.5739396669576101,0.9999998543807914,0.9999999317576752,-77188.54801619703
674,0.035259131434844965,0.09626308272285122,0.04765561384798225,0.06604633645364051,0.9999852368875098,0.5027113702617899,0.9999331072046206,0.9999999998808613,-77188.53125513897
652,0.03509598391319945,56.69727061865902,7.911413275638469e-5,0.06420156983185883,0.9996232052802375,0.5867248982692443,0.9995873805842747,0.0015838721222463216,-77188.45375540348
653,0.035226929309274346,0.105724124100458,0.04246114751823025,0.0641492339297179,0.9999904139787862,0.5860153761586958,0.9999996198069756,0.8902580497175763,-77188.30806636589
762,0.03761168880185347,0.1646406747673518,0.028769290010929843,0.06001932432953876,0.9999992911093053,0.5702750690841936,0.9919348653286775,0.6368632542850656,-77188.08964654744
753,0.03718058213166798,0.10555068424421465,0.04428474268543061,0.06288295314013705,0.9999999996714914,0.5314334977365899,0.9926471460587606,0.9998269034759519,-77188.06481069852
760,0.037406472107734644,2.0218727183157785,0.0023548461049844394,0.06061825219008498,0.9999829480366964,0.5618418149302308,0.9909299024705014,0.05035927946256361,-77187.96256957628
758,0.0371097964918898,55.0963348771248,8.719176654561149e-5,0.061023917010392566,0.999714062638666,0.5503521875369731,0.9896725174278953,0.0018457139494696556,-77187.9555381837
752,0.03716978737005833,39.22906361528441,1.1849547907084134e-4,0.064254178346383,0.9998235191463091,0.5354074320378222,0.9934073424676549,0.00257266417834649,-77187.94221502493
765,0.037696270992716864,0.10644593914029532,0.04415470698833377,0.06027284933988796,0.9993495368411294,0.5754805970515782,0.9929731385218142,0.9999390182063541,-77187.9204351123
763,0.03778113673853499,0.10642189265311115,0.044404721696130293,0.06063906013320916,0.9998182150012868,0.5700935597752058,0.9934899518871969,0.9999999859877458,-77187.78645445759
768,0.03786763816927072,0.10669221898103498,0.04439717484664745,0.06119842185872318,0.9995448970206494,0.5647031342735017,0.994543042283567,0.9994996312769031,-77187.69180934777
764,0.03771033235667743,0.10677823927856725,0.04442186040663039,0.06084080087746608,0.999771292861593,0.5763374874598302,0.9940716072134409,0.9977026154272571,-77187.66409767883
858,0.03854070837109036,1.3044762497972013,0.0037037481451893087,0.06499449460604383,0.9999999161732595,0.6124716932653747,0.9867321677505629,0.07932967365727164,-77187.57756151764
766,0.037800307645750264,0.11876394260229278,0.039538944392014296,0.06123619028914607,0.9990770861581255,0.5647802686220474,0.9923749865069886,0.8934080338249029,-77187.47063745902
676,0.03529482608986519,0.0965359427444503,0.0473408558867789,0.06749671608247028,0.9999214140605728,0.5091632122106885,0.999983054945729,0.9997301034967483,-77187.38016633784
963,0.03724872325477209,0.11581575964366221,0.0445699564601042,0.06643145213422721,0.9999975035471298,0.5196559994905646,0.9981553217111699,0.9999945112489961,-77187.28256661708
755,0.037078456799878534,50.05080497314818,9.493716117039233e-5,0.06258616179990671,0.9997154902008225,0.5412789814198039,0.9922272890963812,0.0020275195589836725,-77187.24009329134
727,0.03675257329559725,0.41381847559061397,0.01086871144632914,0.06961892658959486,0.9981927846740339,0.49787846862728496,0.9969716391357052,0.23391691834089356,-77187.04068421254
926,0.03735753013263796,18.040018964345705,2.7797777792622734e-4,0.06395080786630604,0.999489427080195,0.5367630453374301,0.9982356688720666,0.005973893549030325,-77186.95434104343
754,0.03708127554791542,0.149939475329895,0.03187733214947409,0.06350068472487118,0.9999810474044406,0.5358634435361167,0.9920952242809833,0.6970666776813473,-77186.90770913445
770,0.03786163242093291,0.11037364443804322,0.042672075356790205,0.06220769620166802,0.9988949692505849,0.5663949036846063,0.9917095944341332,0.9627399806103681,-77186.7730629978
773,0.03783464758533217,0.10605054347185448,0.04376181046719284,0.06357766850735064,0.9994379130766151,0.5659581145735686,0.9931179444638955,0.9999777247898142,-77186.57715136807
937,0.037280219028571836,0.39439899474510604,0.012386378309560377,0.06275603572005709,0.9999580538395733,0.5504149535515386,0.9983258441477014,0.2782326289133929,-77186.53126011784
