iterate,order,row_index,col_index,value,logLik
155,5,2,5,1.6392375438887402e-14,-3779.3267886758517
155,5,3,1,2.3633984781661748e-11,-3779.3267886758517
155,5,3,2,0.0018201156308536733,-3779.3267886758517
155,5,3,3,-0.0044359343788143695,-3779.3267886758517
155,5,3,4,0.002374098165529464,-3779.3267886758517
155,5,3,5,3.853455934331492e-12,-3779.3267886758517
155,5,4,1,1.4665372251489952e-13,-3779.3267886758517
155,5,4,2,3.065928561734218e-6,-3779.3267886758517
155,5,4,3,1.4390000621426655e-6,-3779.3267886758517
155,5,4,4,-4.505081074241301e-6,-3779.3267886758517
155,5,4,5,1.5230371069562756e-10,-3779.3267886758517
155,5,5,1,0.004865508881146859,-3779.3267886758517
155,5,5,2,0.0440987793806994,-3779.3267886758517
155,5,5,3,1.175002971803033e-4,-3779.3267886758517
155,5,5,4,4.744297764157491e-7,-3779.3267886758517
155,5,5,5,-0.2011454563105036,-3779.3267886758517
156,5,1,1,-0.11387758583840205,-3779.828757207519
156,5,1,2,0.014127018794768305,-3779.828757207519
156,5,1,3,1.6542144269738501e-18,-3779.828757207519
156,5,1,4,2.79487187558824e-10,-3779.828757207519
156,5,1,5,0.08963201294383089,-3779.828757207519
156,5,2,1,4.5772879009964296e-4,-3779.828757207519
156,5,2,2,-0.08756405603836066,-3779.828757207519
156,5,2,3,1.7029576252647195e-5,-3779.828757207519
156,5,2,4,4.178951416865315e-17,-3779.828757207519
156,5,2,5,1.178947181393562e-10,-3779.828757207519
156,5,3,1,2.5358209023453774e-13,-3779.828757207519
156,5,3,2,0.004348584621903236,-3779.828757207519
156,5,3,3,-0.004382823701666254,-3779.828757207519
156,5,3,4,3.4222184466344135e-5,-3779.828757207519
156,5,3,5,1.9194157637899163e-43,-3779.828757207519
156,5,4,1,2.861856335270937e-5,-3779.828757207519
156,5,4,2,3.042856849034827e-9,-3779.828757207519
156,5,4,3,5.70141808302237e-26,-3779.828757207519
156,5,4,4,-2.8621839099753374e-5,-3779.828757207519
156,5,4,5,6.939050225510924e-16,-3779.828757207519
156,5,5,1,0.003637551827507509,-3779.828757207519
156,5,5,2,0.04896497317549248,-3779.828757207519
156,5,5,3,3.2802866029578025e-4,-3779.828757207519
156,5,5,4,7.310825048253946e-13,-3779.828757207519
156,5,5,5,-0.19078293707001812,-3779.828757207519
157,5,1,1,-0.11744664873622848,-3778.8000476557054
157,5,1,2,0.017727576587926914,-3778.8000476557054
157,5,1,3,7.599007839393776e-20,-3778.8000476557054
157,5,1,4,3.508813154224217e-12,-3778.8000476557054
157,5,1,5,0.09009434256274133,-3778.8000476557054
157,5,2,1,1.2453961576689747e-5,-3778.8000476557054
157,5,2,2,-0.08134484701701292,-3778.8000476557054
157,5,2,3,1.3695931083346616e-26,-3778.8000476557054
157,5,2,4,9.960399551780182e-6,-3778.8000476557054
157,5,2,5,3.378461485987081e-14,-3778.8000476557054
157,5,3,1,1.2088317758459574e-4,-3778.8000476557054
157,5,3,2,0.0015189283347798411,-3778.8000476557054
157,5,3,3,-0.002591968619484682,-3778.8000476557054
157,5,3,4,5.176782579351934e-18,-3778.8000476557054
157,5,3,5,2.540650390339353e-7,-3778.8000476557054
157,5,4,1,5.913061408468491e-29,-3778.8000476557054
157,5,4,2,1.6288383711945e-14,-3778.8000476557054
157,5,4,3,1.4999243505754984e-13,-3778.8000476557054
157,5,4,4,-6.742457161057471e-6,-3778.8000476557054
157,5,4,5,3.119127638425553e-19,-3778.8000476557054
157,5,5,1,0.0030860262335682073,-3778.8000476557054
157,5,5,2,0.051146386488946906,-3778.8000476557054
157,5,5,3,6.6031505587081206e-6,-3778.8000476557054
157,5,5,4,6.052884050092745e-14,-3778.8000476557054
157,5,5,5,-0.2005571956322804,-3778.8000476557054
158,5,1,1,-0.10979763338357247,-3778.9392825070013
158,5,1,2,0.015164265927271558,-3778.9392825070013
158,5,1,3,2.2491944221696423e-20,-3778.9392825070013
158,5,1,4,1.4681274423451643e-11,-3778.9392825070013
158,5,1,5,0.08645960283410066,-3778.9392825070013
158,5,2,1,1.8323093469213472e-21,-3778.9392825070013
158,5,2,2,-0.0795276542757758,-3778.9392825070013
158,5,2,3,8.775130322894078e-20,-3778.9392825070013
158,5,2,4,2.6676787608017472e-12,-3778.9392825070013
158,5,2,5,3.677580735857084e-24,-3778.9392825070013
158,5,3,1,9.01594291882801e-10,-3778.9392825070013
158,5,3,2,3.678878506040967e-41,-3778.9392825070013
158,5,3,3,-2.419864153663365e-7,-3778.9392825070013
158,5,3,4,2.5237358835883375e-10,-3778.9392825070013
158,5,3,5,3.4305244285926875e-14,-3778.9392825070013
158,5,4,1,1.768772386567572e-9,-3778.9392825070013
158,5,4,2,5.1645122789625064e-5,-3778.9392825070013
158,5,4,3,5.831182132943326e-17,-3778.9392825070013
158,5,4,4,-5.16468915620733e-5,-3778.9392825070013
158,5,4,5,7.280681508194454e-36,-3778.9392825070013
158,5,5,1,0.002936620626402343,-3778.9392825070013
158,5,5,2,0.05523254850212467,-3778.9392825070013
158,5,5,3,1.750977739736317e-8,-3778.9392825070013
158,5,5,4,6.286580607311005e-12,-3778.9392825070013
158,5,5,5,-0.21028841583897084,-3778.9392825070013
159,5,1,1,-0.11271960785302525,-3779.340651961829
159,5,1,2,0.017003125057371306,-3779.340651961829
159,5,1,3,1.6475333834076959e-19,-3779.340651961829
159,5,1,4,3.331083413499518e-10,-3779.340651961829
159,5,1,5,0.08733020442273812,-3779.340651961829
159,5,2,1,1.1570661025676313e-6,-3779.340651961829
159,5,2,2,-0.08701610620890499,-3779.340651961829
159,5,2,3,2.4520817268111905e-10,-3779.340651961829
159,5,2,4,2.0904692151237215e-13,-3779.340651961829
159,5,2,5,9.213076831191187e-9,-3779.340651961829
159,5,3,1,0.002186156936133129,-3779.340651961829
159,5,3,2,7.412283775023271e-7,-3779.340651961829
159,5,3,3,-0.0029994952422202612,-3779.340651961829
159,5,3,4,1.1232765122798165e-8,-3779.340651961829
159,5,3,5,8.125858449445067e-4,-3779.340651961829
159,5,4,1,2.996981046271822e-13,-3779.340651961829
159,5,4,2,0.007936357074776726,-3779.340651961829
159,5,4,3,8.324511867237314e-4,-3779.340651961829
159,5,4,4,-0.008770884706973913,-3779.340651961829
159,5,4,5,3.2076208139153794e-23,-3779.340651961829
159,5,5,1,0.005265575892394316,-3779.340651961829
159,5,5,2,0.05831667609827378,-3779.340651961829
159,5,5,3,5.959279593826894e-7,-3779.340651961829
159,5,5,4,1.1095639006178736e-19,-3779.340651961829
159,5,5,5,-0.22608114471423635,-3779.340651961829
160,5,1,1,-0.1062580283332892,-3780.621242262583
160,5,1,2,0.01568303761381142,-3780.621242262583
160,5,1,3,1.6232687111510907e-14,-3780.621242262583
160,5,1,4,3.25062273639155e-20,-3780.621242262583
160,5,1,5,0.08206490844898999,-3780.621242262583
160,5,2,1,4.269155600667123e-8,-3780.621242262583
160,5,2,2,-0.07682034198713572,-3780.621242262583
160,5,2,3,1.141430258378318e-9,-3780.621242262583
160,5,2,4,3.830177349644262e-4,-3780.621242262583
160,5,2,5,2.4187207565576816e-6,-3780.621242262583
160,5,3,1,4.812345399348063e-4,-3780.621242262583
160,5,3,2,0.003777155667563879,-3780.621242262583
160,5,3,3,-0.046762582759628045,-3780.621242262583
160,5,3,4,0.030609287066996848,-3780.621242262583
160,5,3,5,0.006333121727193151,-3780.621242262583
160,5,4,1,0.003717809358661406,-3780.621242262583
160,5,4,2,4.397968157220478e-8,-3780.621242262583
160,5,4,3,6.828568943499812e-13,-3780.621242262583
160,5,4,4,-0.0041151810592250666,-3780.621242262583
160,5,4,5,1.1848380851618966e-14,-3780.621242262583
160,5,5,1,0.004656389363288969,-3780.621242262583
160,5,5,2,0.060317668094198224,-3780.621242262583
160,5,5,3,1.4594217709291583e-9,-3780.621242262583
160,5,5,4,1.5810762410554363e-7,-3780.621242262583
160,5,5,5,-0.23453251746755271,-3780.621242262583
161,5,1,1,-0.11203213351511457,-3779.932715004493
161,5,1,2,0.013684636904807014,-3779.932715004493
161,5,1,3,9.726901400845795e-8,-3779.932715004493
161,5,1,4,6.499781851622488e-11,-3779.932715004493
161,5,1,5,0.08710598061486728,-3779.932715004493
161,5,2,1,8.561764625074374e-9,-3779.932715004493
161,5,2,2,-0.07579739589028918,-3779.932715004493
161,5,2,3,3.063815089485367e-5,-3779.932715004493
161,5,2,4,5.6664626999952946e-5,-3779.932715004493
161,5,2,5,6.0315424032911426e-12,-3779.932715004493
161,5,3,1,0.0016736013321253119,-3779.932715004493
161,5,3,2,1.8745827620421375e-6,-3779.932715004493
161,5,3,3,-0.010914770460234102,-3779.932715004493
161,5,3,4,6.0680910441623445e-6,-3779.932715004493
161,5,3,5,4.6779138198160174e-4,-3779.932715004493
161,5,4,1,0.0019027339144477731,-3779.932715004493
161,5,4,2,1.9222039137486552e-9,-3779.932715004493
161,5,4,3,6.637634326670218e-16,-3779.932715004493
161,5,4,4,-0.0019027441866753694,-3779.932715004493
161,5,4,5,8.349980236213008e-9,-3779.932715004493
161,5,5,1,0.00418596167027096,-3779.932715004493
161,5,5,2,0.06492561470861731,-3779.932715004493
161,5,5,3,3.4572762021081654e-10,-3779.932715004493
161,5,5,4,7.016416667812245e-36,-3779.932715004493
161,5,5,5,-0.2416518121439376,-3779.932715004493
162,5,1,1,-0.11120553978241669,-3779.790645666264
162,5,1,2,0.013429712967026728,-3779.790645666264
162,5,1,3,6.141103096468196e-11,-3779.790645666264
162,5,1,4,1.7615374041311156e-8,-3779.790645666264
162,5,1,5,0.0872599550666874,-3779.790645666264
162,5,2,1,5.214409762669859e-12,-3779.790645666264
162,5,2,2,-0.07096501577218518,-3779.790645666264
162,5,2,3,1.9835575321435263e-15,-3779.790645666264
162,5,2,4,2.0359345208249294e-5,-3779.790645666264
162,5,2,5,3.828633650182928e-27,-3779.790645666264
162,5,3,1,3.67388973696018e-8,-3779.790645666264
162,5,3,2,1.3679145108518758e-6,-3779.790645666264
162,5,3,3,-7.561384204141775e-4,-3779.790645666264
162,5,3,4,7.547337670055949e-4,-3779.790645666264
162,5,3,5,4.739065795125831e-17,-3779.790645666264
162,5,4,1,4.459651596779653e-17,-3779.790645666264
162,5,4,2,8.29204050474627e-5,-3779.790645666264
162,5,4,3,5.319948890709928e-4,-3779.790645666264
162,5,4,4,-7.325654779317296e-4,-3779.790645666264
162,5,4,5,3.338740014234067e-7,-3779.790645666264
162,5,5,1,0.0022975967869304915,-3779.790645666264
162,5,5,2,0.06150732926718683,-3779.790645666264
162,5,5,3,2.139924333437426e-5,-3779.790645666264
162,5,5,4,1.7741116968659571e-9,-3779.790645666264
162,5,5,5,-0.23416725450273768,-3779.790645666264
163,5,1,1,-0.10571735823456481,-3779.886391461128
163,5,1,2,0.014616048053989606,-3779.886391461128
163,5,1,3,7.661907267817426e-5,-3779.886391461128
163,5,1,4,1.6704622152674648e-6,-3779.886391461128
163,5,1,5,0.08072365965858774,-3779.886391461128
163,5,2,1,3.295119858219701e-11,-3779.886391461128
163,5,2,2,-0.07970407600257669,-3779.886391461128
163,5,2,3,6.455588155199192e-5,-3779.886391461128
163,5,2,4,9.400298906556881e-6,-3779.886391461128
163,5,2,5,4.650453427781611e-7,-3779.886391461128
163,5,3,1,6.512397908140377e-25,-3779.886391461128
163,5,3,2,2.4496378718524543e-4,-3779.886391461128
163,5,3,3,-0.005666597899313099,-3779.886391461128
163,5,3,4,2.397163022101976e-17,-3779.886391461128
163,5,3,5,0.005421634112127829,-3779.886391461128
163,5,4,1,0.0076172649126704595,-3779.886391461128
163,5,4,2,3.6004323982620126e-16,-3779.886391461128
163,5,4,3,0.01616423011188508,-3779.886391461128
163,5,4,4,-0.023788118317161787,-3779.886391461128
163,5,4,5,1.372083152836865e-10,-3779.886391461128
163,5,5,1,3.5330467069745995e-4,-3779.886391461128
163,5,5,2,0.0669440117973508,-3779.886391461128
163,5,5,3,1.0104418473772512e-5,-3779.886391461128
163,5,5,4,2.954708075029007e-13,-3779.886391461128
163,5,5,5,-0.2214748137589137,-3779.886391461128
164,5,1,1,-0.11192289126014372,-3780.986423921176
164,5,1,2,0.015503633474076753,-3780.986423921176
164,5,1,3,1.1688441072680875e-5,-3780.986423921176
164,5,1,4,5.259479048529262e-9,-3780.986423921176
164,5,1,5,0.08472523960547568,-3780.986423921176
164,5,2,1,0.0010177151234878905,-3780.986423921176
164,5,2,2,-0.07577565560895662,-3780.986423921176
164,5,2,3,4.1927900626231825e-17,-3780.986423921176
164,5,2,4,3.581632583940193e-4,-3780.986423921176
164,5,2,5,5.062783083113935e-9,-3780.986423921176
164,5,3,1,2.455978551737023e-4,-3780.986423921176
164,5,3,2,3.1759593637281415e-6,-3780.986423921176
164,5,3,3,-0.001646702265091188,-3780.986423921176
164,5,3,4,5.083975426638425e-12,-3780.986423921176
164,5,3,5,0.0013979281285273607,-3780.986423921176
164,5,4,1,2.0644354062909215e-6,-3780.986423921176
164,5,4,2,4.078449689919898e-10,-3780.986423921176
164,5,4,3,6.891441221273262e-7,-3780.986423921176
164,5,4,4,-6.545492031963701e-6,-3780.986423921176
164,5,4,5,1.3908877029462198e-15,-3780.986423921176
164,5,5,1,6.780315571282044e-14,-3780.986423921176
164,5,5,2,0.07054498435162937,-3780.986423921176
164,5,5,3,2.8103952797837145e-7,-3780.986423921176
164,5,5,4,3.704822573836897e-13,-3780.986423921176
164,5,5,5,-0.2253356508458476,-3780.986423921176
165,5,1,1,-0.11146251290001899,-3779.916191719589
165,5,1,2,0.01649701411560455,-3779.916191719589
165,5,1,3,4.9702809548128064e-5,-3779.916191719589
165,5,1,4,3.229839788000527e-8,-3779.916191719589
165,5,1,5,0.08204591378409232,-3779.916191719589
165,5,2,1,0.0012868562752800074,-3779.916191719589
165,5,2,2,-0.08560426476054195,-3779.916191719589
165,5,2,3,2.6081219471974997e-5,-3779.916191719589
165,5,2,4,2.886343278153832e-18,-3779.916191719589
165,5,2,5,4.905628868432928e-7,-3779.916191719589
165,5,3,1,6.115689137706345e-12,-3779.916191719589
165,5,3,2,8.034932841952044e-4,-3779.916191719589
165,5,3,3,-0.002584196308804821,-3779.916191719589
165,5,3,4,0.0016008833117614112,-3779.916191719589
165,5,3,5,1.206256527417471e-4,-3779.916191719589
165,5,4,1,1.5679136699079174e-4,-3779.916191719589
165,5,4,2,0.0012914233369692887,-3779.916191719589
165,5,4,3,4.064624276536869e-12,-3779.916191719589
165,5,4,4,-0.0027619003310637253,-3779.916191719589
165,5,4,5,3.2634331857601726e-9,-3779.916191719589
165,5,5,1,3.064412827483685e-16,-3779.916191719589
165,5,5,2,0.06344939892271831,-3779.916191719589
165,5,5,3,1.481294277539787e-5,-3779.916191719589
165,5,5,4,6.366828455118634e-10,-3779.916191719589
165,5,5,5,-0.22303056112166414,-3779.916191719589
166,5,1,1,-0.10538637917592436,-3781.452421137674
166,5,1,2,0.017744225766544736,-3781.452421137674
166,5,1,3,7.67521619436215e-6,-3781.452421137674
166,5,1,4,4.095290702897558e-5,-3781.452421137674
166,5,1,5,0.07616154899217288,-3781.452421137674
166,5,2,1,1.0769997398491528e-4,-3781.452421137674
166,5,2,2,-0.07760666221300533,-3781.452421137674
166,5,2,3,2.803665230981621e-12,-3781.452421137674
166,5,2,4,2.0332430376562816e-6,-3781.452421137674
166,5,2,5,8.755475402051022e-16,-3781.452421137674
166,5,3,1,2.8963633016259376e-7,-3781.452421137674
166,5,3,2,0.02772333460038286,-3781.452421137674
166,5,3,3,-0.03365190428852783,-3781.452421137674
166,5,3,4,9.749829184867534e-9,-3781.452421137674
166,5,3,5,0.0059275357642594485,-3781.452421137674
166,5,4,1,5.376037665341593e-7,-3781.452421137674
166,5,4,2,3.3200194884637983e-6,-3781.452421137674
166,5,4,3,3.931541078923911e-8,-3781.452421137674
166,5,4,4,-2.7885428692402424e-4,-3781.452421137674
166,5,4,5,2.749568638702628e-4,-3781.452421137674
166,5,5,1,3.62098837720482e-9,-3781.452421137674
166,5,5,2,0.06705186212679563,-3781.452421137674
166,5,5,3,2.1405815367864083e-8,-3781.452421137674
166,5,5,4,2.475714835917701e-16,-3781.452421137674
166,5,5,5,-0.2105516638796891,-3781.452421137674
167,5,1,1,-0.10997295453692105,-3782.1703750267575
167,5,1,2,0.016898418021368898,-3782.1703750267575
167,5,1,3,2.4721858887359923e-6,-3782.1703750267575
167,5,1,4,3.0287163617255113e-4,-3782.1703750267575
167,5,1,5,0.07805929794220691,-3782.1703750267575
167,5,2,1,8.055250547055517e-5,-3782.1703750267575
167,5,2,2,-0.08668722667710509,-3782.1703750267575
167,5,2,3,1.5497933329578698e-10,-3782.1703750267575
167,5,2,4,1.2493731543255575e-8,-3782.1703750267575
167,5,2,5,2.510902649766076e-28,-3782.1703750267575
167,5,3,1,0.005354277059179291,-3782.1703750267575
167,5,3,2,3.1792817271554004e-11,-3782.1703750267575
167,5,3,3,-0.005370899646807484,-3782.1703750267575
167,5,3,4,4.392547943719252e-24,-3782.1703750267575
167,5,3,5,1.661497337867523e-5,-3782.1703750267575
167,5,4,1,4.3196760405265826e-11,-3782.1703750267575
167,5,4,2,1.1960201813235412e-12,-3782.1703750267575
167,5,4,3,1.0774028764137483e-4,-3782.1703750267575
167,5,4,4,-0.001782174675992921,-3782.1703750267575
167,5,4,5,0.0016744342615602672,-3782.1703750267575
167,5,5,1,1.456743416128726e-6,-3782.1703750267575
167,5,5,2,0.06156816671290802,-3782.1703750267575
167,5,5,3,1.130644432604654e-17,-3782.1703750267575
167,5,5,4,7.643755708434998e-9,-3782.1703750267575
167,5,5,5,-0.21799104214251228,-3782.1703750267575
168,5,1,1,-0.10735102717174877,-3780.648788656361
168,5,1,2,0.017745549681711728,-3780.648788656361
168,5,1,3,5.71175363871589e-10,-3780.648788656361
168,5,1,4,1.0480938002024675e-4,-3780.648788656361
168,5,1,5,0.07656278756583314,-3780.648788656361
168,5,2,1,2.7270829995558912e-8,-3780.648788656361
168,5,2,2,-0.08807369761401088,-3780.648788656361
168,5,2,3,4.3514579544883625e-14,-3780.648788656361
168,5,2,4,1.5579858273780325e-15,-3780.648788656361
168,5,2,5,1.313703164655896e-16,-3780.648788656361
168,5,3,1,3.4986606476171077e-6,-3780.648788656361
168,5,3,2,1.602131702386905e-9,-3780.648788656361
168,5,3,3,-1.2444721939744265e-5,-3780.648788656361
168,5,3,4,1.1302609777698088e-52,-3780.648788656361
168,5,3,5,4.889996464361461e-7,-3780.648788656361
168,5,4,1,1.1541023047689517e-7,-3780.648788656361
168,5,4,2,9.242819473549146e-5,-3780.648788656361
168,5,4,3,4.4645407953897666e-13,-3780.648788656361
168,5,4,4,-9.527211225916085e-4,-3780.648788656361
168,5,4,5,8.601775171791858e-4,-3780.648788656361
168,5,5,1,7.560848865223529e-5,-3780.648788656361
168,5,5,2,0.06186232585280095,-3780.648788656361
168,5,5,3,2.732717311161193e-4,-3780.648788656361
168,5,5,4,1.8820379749687224e-25,-3780.648788656361
168,5,5,5,-0.20371555094107147,-3780.648788656361
169,5,1,1,-0.10638248461612217,-3779.8952393718664
169,5,1,2,0.016034559353011325,-3779.8952393718664
169,5,1,3,9.284141019040394e-7,-3779.8952393718664
169,5,1,4,4.562360609650321e-6,-3779.8952393718664
169,5,1,5,0.07823133613824461,-3779.8952393718664
169,5,2,1,3.8142056145082685e-23,-3779.8952393718664
169,5,2,2,-0.0958088033003328,-3779.8952393718664
169,5,2,3,3.6651159890884514e-8,-3779.8952393718664
169,5,2,4,3.79571449341065e-14,-3779.8952393718664
169,5,2,5,3.1779088359371044e-8,-3779.8952393718664
169,5,3,1,1.0067901806412358e-4,-3779.8952393718664
169,5,3,2,7.203443722984921e-32,-3779.8952393718664
169,5,3,3,-0.011156889309859096,-3779.8952393718664
169,5,3,4,3.304552836859154e-6,-3779.8952393718664
169,5,3,5,0.0110528752529922,-3779.8952393718664
169,5,4,1,9.04501757837648e-8,-3779.8952393718664
169,5,4,2,0.0021340281316938403,-3779.8952393718664
169,5,4,3,6.9779565035765574e-15,-3779.8952393718664
169,5,4,4,-0.0021447089301244314,-3779.8952393718664
169,5,4,5,1.0590348247829254e-5,-3779.8952393718664
169,5,5,1,1.0945210378801219e-7,-3779.8952393718664
169,5,5,2,0.058232534819325915,-3779.8952393718664
169,5,5,3,1.0267493285345502e-5,-3779.8952393718664
169,5,5,4,9.191438483105043e-47,-3779.8952393718664
169,5,5,5,-0.18544703352930572,-3779.8952393718664
170,5,1,1,-0.10747481221961624,-3779.7767805049834
170,5,1,2,0.01500109659035086,-3779.7767805049834
170,5,1,3,2.782770227170403e-9,-3779.7767805049834
170,5,1,4,1.0069194974567304e-5,-3779.7767805049834
170,5,1,5,0.08073639370017703,-3779.7767805049834
170,5,2,1,4.800324216499186e-7,-3779.7767805049834
170,5,2,2,-0.09868523741247953,-3779.7767805049834
170,5,2,3,5.098294833917033e-9,-3779.7767805049834
170,5,2,4,1.6902433905123067e-7,-3779.7767805049834
170,5,2,5,7.447404804625009e-5,-3779.7767805049834
170,5,3,1,1.2285739756004848e-9,-3779.7767805049834
170,5,3,2,1.140581060035249e-6,-3779.7767805049834
170,5,3,3,-1.45189683834636e-6,-3779.7767805049834
170,5,3,4,6.982232081443913e-21,-3779.7767805049834
170,5,3,5,2.6073919983368185e-7,-3779.7767805049834
170,5,4,1,2.937139934767694e-4,-3779.7767805049834
170,5,4,2,2.1990245580610424e-11,-3779.7767805049834
170,5,4,3,1.3833883316641085e-8,-3779.7767805049834
170,5,4,4,-0.014796444136361319,-3779.7767805049834
170,5,4,5,3.443141553541762e-8,-3779.7767805049834
170,5,5,1,2.8847824385035303e-5,-3779.7767805049834
170,5,5,2,0.0552587085278967,-3779.7767805049834
170,5,5,3,2.632178354261403e-7,-3779.7767805049834
170,5,5,4,1.740228672832059e-7,-3779.7767805049834
170,5,5,5,-0.18532515222680296,-3779.7767805049834
171,5,1,1,-0.10329710628660213,-3781.0915347491873
171,5,1,2,0.01338332416413556,-3781.0915347491873
171,5,1,3,4.672192043492295e-7,-3781.0915347491873
171,5,1,4,1.0993975627544733e-4,-3781.0915347491873
171,5,1,5,0.07826163484075634,-3781.0915347491873
171,5,2,1,1.1481160346653397e-11,-3781.0915347491873
171,5,2,2,-0.1036270182516981,-3781.0915347491873
171,5,2,3,2.9373926188539982e-6,-3781.0915347491873
171,5,2,4,1.4127182757263889e-4,-3781.0915347491873
171,5,2,5,3.8822190320219374e-7,-3781.0915347491873
171,5,3,1,8.451410248316594e-19,-3781.0915347491873
171,5,3,2,0.005220506923182858,-3781.0915347491873
171,5,3,3,-0.005376097199579083,-3781.0915347491873
171,5,3,4,2.4426381758458293e-7,-3781.0915347491873
171,5,3,5,1.55309784796643e-4,-3781.0915347491873
171,5,4,1,3.488223186265028e-5,-3781.0915347491873
171,5,4,2,0.011074808168908695,-3781.0915347491873
171,5,4,3,2.3106147729948846e-12,-3781.0915347491873
171,5,4,4,-0.024318796576146176,-3781.0915347491873
171,5,4,5,2.01434855198646e-12,-3781.0915347491873
171,5,5,1,7.664305713073521e-8,-3781.0915347491873
171,5,5,2,0.05065067313661895,-3781.0915347491873
171,5,5,3,1.564531985967063e-8,-3781.0915347491873
171,5,5,4,7.301697932040929e-6,-3781.0915347491873
171,5,5,5,-0.17299567746003897,-3781.0915347491873
172,5,1,1,-0.10553473117021216,-3781.12232892087
172,5,1,2,0.013845683711661956,-3781.12232892087
172,5,1,3,5.427807579944024e-16,-3781.12232892087
172,5,1,4,1.1325836794035824e-4,-3781.12232892087
172,5,1,5,0.08018006636340283,-3781.12232892087
172,5,2,1,1.8529581982895698e-5,-3781.12232892087
172,5,2,2,-0.11300427885757218,-3781.12232892087
172,5,2,3,4.2260647392165574e-14,-3781.12232892087
172,5,2,4,3.5800409904253853e-4,-3781.12232892087
172,5,2,5,8.0456294632818e-14,-3781.12232892087
172,5,3,1,8.812476479403285e-4,-3781.12232892087
172,5,3,2,8.143417771449695e-4,-3781.12232892087
172,5,3,3,-0.00447651028779834,-3781.12232892087
172,5,3,4,2.3253305652325753e-4,-3781.12232892087
172,5,3,5,4.975734631867003e-4,-3781.12232892087
172,5,4,1,4.6421055573705444e-6,-3781.12232892087
172,5,4,2,0.016588678938193598,-3781.12232892087
172,5,4,3,8.436434246868403e-13,-3781.12232892087
172,5,4,4,-0.04783128103578231,-3781.12232892087
172,5,4,5,0.0012920086564463375,-3781.12232892087
172,5,5,1,8.108956019023815e-7,-3781.12232892087
172,5,5,2,0.04779228562475249,-3781.12232892087
172,5,5,3,2.873866296514e-12,-3781.12232892087
172,5,5,4,1.646431086263363e-8,-3781.12232892087
172,5,5,5,-0.17063066823710094,-3781.12232892087
173,5,1,1,-0.09866015390868654,-3783.6707533016465
173,5,1,2,0.012600628466241074,-3783.6707533016465
173,5,1,3,2.960478771050905e-9,-3783.6707533016465
173,5,1,4,1.1609419251755953e-4,-3783.6707533016465
173,5,1,5,0.07523251336444968,-3783.6707533016465
173,5,2,1,1.44261568097217e-6,-3783.6707533016465
173,5,2,2,-0.10823213893529857,-3783.6707533016465
173,5,2,3,5.9166361492073905e-9,-3783.6707533016465
173,5,2,4,7.166071273464339e-13,-3783.6707533016465
173,5,2,5,2.716122283693314e-16,-3783.6707533016465
173,5,3,1,7.547161093002312e-23,-3783.6707533016465
173,5,3,2,9.409601650706822e-6,-3783.6707533016465
173,5,3,3,-2.753856148906693e-4,-3783.6707533016465
173,5,3,4,2.6487460069474043e-9,-3783.6707533016465
173,5,3,5,2.6597336447122053e-4,-3783.6707533016465
173,5,4,1,8.913148052882401e-14,-3783.6707533016465
173,5,4,2,5.254265978971201e-12,-3783.6707533016465
173,5,4,3,0.0045056042677164955,-3783.6707533016465
173,5,4,4,-0.017091511719714986,-3783.6707533016465
173,5,4,5,4.992043773467983e-5,-3783.6707533016465
173,5,5,1,1.9481130736575406e-6,-3783.6707533016465
173,5,5,2,0.039257837922557715,-3783.6707533016465
173,5,5,3,6.801934869920954e-7,-3783.6707533016465
173,5,5,4,9.158805206685926e-9,-3783.6707533016465
173,5,5,5,-0.1577054583283077,-3783.6707533016465
174,5,1,1,-0.10327690726476083,-3783.1716917124054
174,5,1,2,0.013648674230511595,-3783.1716917124054
174,5,1,3,3.0004319036376976e-8,-3783.1716917124054
174,5,1,4,2.495697033781177e-4,-3783.1716917124054
174,5,1,5,0.0798275595290332,-3783.1716917124054
174,5,2,1,1.0184309587493352e-6,-3783.1716917124054
174,5,2,2,-0.10657815293518823,-3783.1716917124054
174,5,2,3,3.1538864678505204e-11,-3783.1716917124054
174,5,2,4,2.4685664010911805e-6,-3783.1716917124054
174,5,2,5,9.768129779358662e-6,-3783.1716917124054
174,5,3,1,7.89681402570371e-22,-3783.1716917124054
174,5,3,2,2.344370332043923e-7,-3783.1716917124054
174,5,3,3,-0.0019854641071122346,-3783.1716917124054
174,5,3,4,9.40737407479316e-9,-3783.1716917124054
174,5,3,5,0.001983404317287354,-3783.1716917124054
174,5,4,1,4.193870437075681e-10,-3783.1716917124054
174,5,4,2,3.9219730223266494e-6,-3783.1716917124054
174,5,4,3,1.2045893752162043e-11,-3783.1716917124054
174,5,4,4,-0.03011715095121265,-3783.1716917124054
174,5,4,5,7.901928105764007e-10,-3783.1716917124054
174,5,5,1,2.301736673460408e-7,-3783.1716917124054
174,5,5,2,0.03352334756886065,-3783.1716917124054
174,5,5,3,2.824671536893275e-5,-3783.1716917124054
174,5,5,4,9.885096046118024e-30,-3783.1716917124054
174,5,5,5,-0.15050062729313082,-3783.1716917124054
175,5,1,1,-0.10778596719354769,-3780.1025472359775
175,5,1,2,0.014321007792736767,-3780.1025472359775
175,5,1,3,1.1918074315588458e-12,-3780.1025472359775
175,5,1,4,2.3006351404304616e-4,-3780.1025472359775
